"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"1940" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 1 9 "nalber" 0 -1 0 0 1 9 7 5 18 7 7 7 1 1137 12 1 "nalber" 1 821
"1941" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 0 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 3103 13 2 "noste" 1 2947
"1942" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 1 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 0 1283 13 2 "noste" 1 1748
"1943" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 2 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 3556 13 2 "noste" 1 1202
"1944" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 3 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 801 13 2 "noste" 1 1068
"1945" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 4 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 913 13 2 "noste" 1 1988
"1946" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 5 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 0 883 13 2 "noste" 1 1221
"1947" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 6 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 708 13 2 "noste" 1 804
"1948" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 7 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 2177 13 2 "noste" 1 1029
"1949" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 8 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 948 13 2 "noste" 1 1400
"1950" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 2 9 "noste" 0 -1 0 0 19 3 16 6 2 4 4 5 1 749 13 2 "noste" 1 831
"1951" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 0 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 1302 4 3 "hilejin" 1 5200
"1952" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 1 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 1129 4 3 "hilejin" 1 1811
"1953" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 2 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 1365 4 3 "hilejin" 1 1894
"1954" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 3 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 2961 4 3 "hilejin" 1 2748
"1955" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 4 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 1845 4 3 "hilejin" 1 1510
"1956" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 5 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 974 4 3 "hilejin" 1 1393
"1957" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 6 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 1604 4 3 "hilejin" 1 1239
"1958" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 7 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 0 963 4 3 "hilejin" 1 1218
"1959" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 8 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 0 1095 4 3 "hilejin" 1 1049
"1960" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 3 9 "hilejin" 0 -1 0 0 15 20 0 13 17 5 5 5 1 1232 4 3 "hilejin" 1 1144
"1961" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 0 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 0 2373 22 4 "uwimor" 1 1585
"1962" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 1 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 1387 22 4 "uwimor" 1 982
"1963" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 2 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 1274 22 4 "uwimor" 1 2607
"1964" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 3 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 770 22 4 "uwimor" 1 1153
"1965" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 4 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 1113 22 4 "uwimor" 1 948
"1966" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 5 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 1152 22 4 "uwimor" 1 1068
"1967" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 6 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 1328 22 4 "uwimor" 1 1068
"1968" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 7 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 979 22 4 "uwimor" 1 1088
"1969" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 8 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 752 22 4 "uwimor" 1 927
"1970" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 4 9 "uwimor" 0 -1 0 0 10 8 22 24 4 7 6 6 1 1108 22 4 "uwimor" 1 1401
"1971" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 0 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 3150 2 5 "frask" 1 979
"1972" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 1 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 807 2 5 "frask" 1 890
"1973" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 2 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 1207 2 5 "frask" 1 1014
"1974" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 3 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 953 2 5 "frask" 1 800
"1975" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 4 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 1334 2 5 "frask" 1 1087
"1976" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 5 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 1508 2 5 "frask" 1 1146
"1977" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 6 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 640 2 5 "frask" 1 1095
"1978" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 7 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 1163 2 5 "frask" 1 1166
"1979" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 8 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 1796 2 5 "frask" 1 886
"1980" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 5 9 "frask" 0 -1 0 0 21 2 11 18 20 1 1 1 1 561 2 5 "frask" 1 831
"1981" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 0 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 1493 21 17 "umeuken" 0 2416
"1982" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 1 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 2520 5 6 "hiwawa" 1 8557
"1983" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 2 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 1306 14 18 "obacu" 0 1504
"1984" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 3 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 2860 6 23 "jaciyn" 0 2991
"1985" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 4 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 0 3994 8 14 "larnist" 0 6340
"1986" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 5 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 2154 23 7 "yosud" 0 2284
"1987" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 6 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 1617 6 23 "jaciyn" 0 2940
"1988" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 7 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 0 616 23 7 "yosud" 0 4326
"1989" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 8 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 1 956 3 10 "furasti" -1 4413
"1990" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 6 9 "hiwawa" 0 -1 0 1 23 9 13 3 1 6 5 7 0 677 12 1 "nalber" 0 1023
"1991" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 0 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 0 6481 4 3 "hilejin" -1 8174
"1992" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 1 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 2447 19 11 "tewok" -1 3536
"1993" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 2 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 1359 13 2 "noste" -1 4149
"1994" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 3 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 1206 7 12 "kiwehon" -1 5356
"1995" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 4 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 0 4640 17 21 "schese" -1 5767
"1996" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 5 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 1710 11 20 "molkate" -1 3658
"1997" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 6 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 1459 23 7 "yosud" 1 1935
"1998" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 7 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 1319 19 11 "tewok" -1 2615
"1999" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 8 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 0 3166 6 23 "jaciyn" -1 3633
"2000" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 7 9 "yosud" 0 -1 0 1 8 10 5 19 6 3 3 4 1 1154 1 0 "botuyn" -1 743
"2001" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 0 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 3722 17 21 "schese" 0 5055
"2002" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 1 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 3906 19 11 "tewok" 0 3557
"2003" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 2 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 2224 17 21 "schese" 0 5528
"2004" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 3 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 1220 12 1 "nalber" 0 1682
"2005" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 4 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 888 7 12 "kiwehon" -1 2456
"2006" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 5 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 0 1233 6 23 "jaciyn" -1 8652
"2007" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 6 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 1584 5 6 "hiwawa" -1 2833
"2008" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 7 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 1675 17 21 "schese" 0 2833
"2009" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 8 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 3967 23 7 "yosud" 0 6829
"2010" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 8 9 "medan" 0 -1 0 1 0 24 22 17 15 7 5 8 1 895 23 7 "yosud" 0 3125
"2011" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 0 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 3467 12 1 "nalber" -1 3296
"2012" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 1 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 1308 20 19 "ubajec" 0 2490
"2013" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 2 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 8177 3 10 "furasti" -1 5148
"2014" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 3 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 1234 6 23 "jaciyn" -1 2670
"2015" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 4 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 1347 16 9 "pimuide" 1 4972
"2016" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 5 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 1000 23 7 "yosud" 0 2768
"2017" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 6 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 1967 15 16 "permife" -1 1993
"2018" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 7 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 4707 3 10 "furasti" -1 1990
"2019" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 8 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 1472 6 23 "jaciyn" -1 3181
"2020" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 9 9 "pimuide" 0 -1 0 1 4 16 7 12 14 2 2 3 1 2249 23 7 "yosud" 0 1404
"2021" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 0 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 2911 5 6 "hiwawa" 0 3790
"2022" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 1 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 4709 10 8 "medan" 0 4048
"2023" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 2 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 1522 9 22 "laumens" 0 1063
"2024" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 3 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 1365 23 7 "yosud" 0 3395
"2025" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 4 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 931 23 7 "yosud" 0 2810
"2026" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 5 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 1550 20 19 "ubajec" 0 4697
"2027" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 6 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 0 4702 14 18 "obacu" 0 9717
"2028" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 7 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 1296 20 19 "ubajec" 0 2653
"2029" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 8 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 0 1618 10 8 "medan" 0 8807
"2030" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 10 9 "furasti" 0 -1 0 1 18 0 22 3 7 4 6 3 1 4401 5 6 "hiwawa" 0 2208
"2031" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 0 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 5347 2 5 "frask" -1 4447
"2032" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 1 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 1213 23 7 "yosud" 0 1656
"2033" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 2 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 0 1828 16 9 "pimuide" -1 4048
"2034" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 3 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 0 3556 14 18 "obacu" -1 3591
"2035" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 4 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 1675 6 23 "jaciyn" -1 2515
"2036" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 5 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 1512 20 19 "ubajec" 0 1783
"2037" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 6 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 2033 0 13 "botsy" -1 4985
"2038" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 7 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 0 967 19 11 "tewok" 1 752
"2039" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 8 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 1675 19 11 "tewok" 1 5042
"2040" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 11 9 "tewok" 0 -1 0 1 16 24 19 5 11 1 2 2 1 966 17 21 "schese" -1 2653
"2041" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 0 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 1 2254 7 12 "kiwehon" 1 3011
"2042" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 1 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 1557 7 12 "kiwehon" 1 2217
"2043" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 2 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 998 7 12 "kiwehon" 1 1889
"2044" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 3 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 750 7 12 "kiwehon" 1 2134
"2045" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 4 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 662 7 12 "kiwehon" 1 2445
"2046" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 5 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 807 7 12 "kiwehon" 1 4505
"2047" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 6 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 743 7 12 "kiwehon" 1 3793
"2048" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 7 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 1226 7 12 "kiwehon" 1 2379
"2049" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 8 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 1738 7 12 "kiwehon" 1 2558
"2050" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 12 9 "kiwehon" 0 -1 1 0 16 14 6 20 2 5 5 7 0 934 7 12 "kiwehon" 1 2782
"2051" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 0 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 976 0 13 "botsy" 1 1536
"2052" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 1 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 774 0 13 "botsy" 1 1278
"2053" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 2 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 601 0 13 "botsy" 1 1354
"2054" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 3 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 838 0 13 "botsy" 1 1047
"2055" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 4 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 1218 0 13 "botsy" 1 758
"2056" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 5 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 1728 0 13 "botsy" 1 1200
"2057" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 6 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 605 0 13 "botsy" 1 1511
"2058" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 7 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 518 0 13 "botsy" 1 1114
"2059" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 8 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 465 0 13 "botsy" 1 1211
"2060" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 13 9 "botsy" 0 -1 1 0 24 1 9 15 17 8 7 8 0 1054 0 13 "botsy" 1 1066
"2061" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 0 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 2994 8 14 "larnist" 1 1273
"2062" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 1 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 886 8 14 "larnist" 1 2258
"2063" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 2 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 1072 8 14 "larnist" 1 1361
"2064" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 3 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 2237 8 14 "larnist" 1 1790
"2065" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 4 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 2273 8 14 "larnist" 1 1118
"2066" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 5 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 988 8 14 "larnist" 1 1287
"2067" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 6 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 988 8 14 "larnist" 1 1178
"2068" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 7 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 688 8 14 "larnist" 1 1282
"2069" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 8 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 712 8 14 "larnist" 1 848
"2070" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 14 9 "larnist" 0 -1 1 0 5 0 7 8 13 6 6 7 0 1945 8 14 "larnist" 1 1436
"2071" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 0 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 1 1607 18 15 "sleshen" 1 3170
"2072" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 1 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1322 18 15 "sleshen" 1 1415
"2073" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 2 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1063 18 15 "sleshen" 1 2586
"2074" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 3 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1102 18 15 "sleshen" 1 1074
"2075" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 4 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1171 18 15 "sleshen" 1 880
"2076" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 5 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 684 18 15 "sleshen" 1 1398
"2077" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 6 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1091 18 15 "sleshen" 1 1030
"2078" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 7 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 737 18 15 "sleshen" 1 1037
"2079" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 8 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1448 18 15 "sleshen" 1 1200
"2080" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 15 9 "sleshen" 0 -1 1 0 10 18 21 22 19 3 2 3 0 1050 18 15 "sleshen" 1 1234
"2081" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 0 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 1425 15 16 "permife" 1 4452
"2082" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 1 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 1014 15 16 "permife" 1 4063
"2083" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 2 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 893 15 16 "permife" 1 1537
"2084" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 3 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 1515 15 16 "permife" 1 1458
"2085" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 4 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 568 15 16 "permife" 1 1699
"2086" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 5 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 3178 15 16 "permife" 1 3090
"2087" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 6 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 775 15 16 "permife" 1 1318
"2088" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 7 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 2560 15 16 "permife" 1 1343
"2089" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 8 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 642 15 16 "permife" 1 1407
"2090" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 16 9 "permife" 0 -1 1 0 11 23 3 12 4 1 3 5 0 1823 15 16 "permife" 1 1591
"2091" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 17 0 "umeuken" 0 -1 1 0 4 7 5 8 18 8 8 7 0 1229 21 17 "umeuken" 1 4830
"2092" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 17 1 "umeuken" 0 -1 1 0 4 7 5 8 18 8 8 7 0 1303 21 17 "umeuken" 1 1198
"2093" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 17 2 "umeuken" 0 -1 1 0 4 7 5 8 18 8 8 7 0 868 21 17 "umeuken" 1 1359
"2094" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 17 3 "umeuken" 0 -1 1 0 4 7 5 8 18 8 8 7 0 1938 21 17 "umeuken" 1 895
"2095" "18" 2 21 1 2 1 1 "RECHTSWISSEN" 17 4 "umeuken" 0 -1 1 0 4 7 5 8 18 8 8 7 0 1374 21 17 "umeuken" 1 4883
